2015-12-16 18:51:33.7057|Info|Sensor_Service.Sensor..ctor| message :  Avvio Servizio Sensor 
2015-12-16 18:53:00.8297|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:00.8297|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 10 
2015-12-16 18:53:00.8297|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:00.8297|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:03.3319|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 5: message Timeout 
2015-12-16 18:53:03.3319|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:03.3319|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 9 
2015-12-16 18:53:03.3319|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:03.3339|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:05.8340|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 6: message Timeout 
2015-12-16 18:53:05.8340|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:05.8340|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 8 
2015-12-16 18:53:05.8340|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:05.8340|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:08.3362|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 7: message Timeout 
2015-12-16 18:53:08.3362|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:08.3362|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 14 
2015-12-16 18:53:08.3362|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:08.3362|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:09.1612|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:09.1612|Info|Sensor_Service.TickData.convertDataAndSendToDB| message :  message Slave: 1 convertito 
2015-12-16 18:53:09.1623|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 13 
2015-12-16 18:53:09.1623|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:09.1623|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:11.3684|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:11.3684|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 12 
2015-12-16 18:53:11.3684|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:11.3684|Info|Sensor_Service.TickData.convertDataAndSendToDB| message :  message Slave: 2 convertito 
2015-12-16 18:53:11.3684|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:13.8715|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 3: message Timeout 
2015-12-16 18:53:13.8715|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:13.8715|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 11 
2015-12-16 18:53:13.8715|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:13.8715|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:16.3736|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 4: message Timeout 
2015-12-16 18:53:16.3736|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:16.3736|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 10 
2015-12-16 18:53:16.3736|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:16.3736|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:18.8768|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 5: message Timeout 
2015-12-16 18:53:18.8768|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:18.8768|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 16 
2015-12-16 18:53:18.8768|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:18.8768|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:21.3789|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 6: message Timeout 
2015-12-16 18:53:21.3789|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:21.3789|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 15 
2015-12-16 18:53:21.3789|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:21.3789|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:23.8811|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 7: message Timeout 
2015-12-16 18:53:23.8811|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:23.8811|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 14 
2015-12-16 18:53:23.8811|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:23.8811|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:24.6892|Info|Sensor_Service.TickData.convertDataAndSendToDB| message :  message Slave: 1 convertito 
2015-12-16 18:53:24.6892|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:24.6892|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 13 
2015-12-16 18:53:24.6892|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:24.6892|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:26.8812|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:26.8812|Info|Sensor_Service.TickData.convertDataAndSendToDB| message :  message Slave: 2 convertito 
2015-12-16 18:53:26.8812|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 12 
2015-12-16 18:53:26.8812|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:26.8812|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:29.3834|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 3: message Timeout 
2015-12-16 18:53:29.3834|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:29.3834|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 18 
2015-12-16 18:53:29.3834|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:29.3834|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:31.8855|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 4: message Timeout 
2015-12-16 18:53:31.8855|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:31.8855|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 17 
2015-12-16 18:53:31.8855|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:31.8855|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:34.3877|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 5: message Timeout 
2015-12-16 18:53:34.3877|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:34.3877|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 16 
2015-12-16 18:53:34.3877|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:34.3877|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:36.6718|Info|Sensor_Service.ConnectionSetAndOpen.SetParity| message :  Setting Parity: None 
2015-12-16 18:53:36.6938|Info|Sensor_Service.ConnectionSetAndOpen.SetStopBits| message :  Setting StopBits: Two 
2015-12-16 18:53:36.6938|Info|Sensor_Service.ConnectionSetAndOpen.OpenSerialPort| message :  SerialPort: COM3 open 
2015-12-16 18:53:36.6938|Info|Sensor_Service.ConnectionSetAndOpen.DoBeginAcceptSocket| message :  Waiting for a connection 127.0.0.1:7000 
2015-12-16 18:53:36.6938|Info|Sensor_Service.ConnectedDevices.OnChanged| message :  Changed, E:\Dottorato\Sensor\PrimoStep\SW\Sensor_Service\Sensor_Service\Connection\ \Connection.xml, 7 
2015-12-16 18:53:36.8908|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 6: message Timeout 
2015-12-16 18:53:36.8908|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:36.8908|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 15 
2015-12-16 18:53:36.8908|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:36.8908|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:39.3930|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 7: message Timeout 
2015-12-16 18:53:39.3930|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:39.3930|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 21 
2015-12-16 18:53:39.3930|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:39.3930|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:41.8951|Info|Sensor_Service.TickData.TimeOutMaxWaitResponse| message :  Slave Address 1: message Timeout 
2015-12-16 18:53:41.8951|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:41.8961|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 20 
2015-12-16 18:53:41.8961|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:41.8961|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.4992|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.4992|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 19 
2015-12-16 18:53:42.4992|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.4992|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5461|Error|Sensor_Service.TickData.ReadMessageTCP_IP| message :  System.Net.Sockets.SocketException (0x80004005): Connessione interrotta dal software del computer host
   in System.Net.Sockets.Socket.Receive(Byte[] buffer, Int32 offset, Int32 size, SocketFlags socketFlags)
   in System.Net.Sockets.Socket.Receive(Byte[] buffer)
   in Sensor_Service.TickData.ReadMessageTCP_IP() in E:\Dottorato\Sensor\PrimoStep\SW\Sensor_Service\Sensor_Service\Sensor_Service\TickData\TickData.cs:riga 339 
2015-12-16 18:53:42.5461|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.5461|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 18 
2015-12-16 18:53:42.5461|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.5691|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 18 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.5691|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 17 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.5691|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 16 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.5691|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 15 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.5691|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 14 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.5691|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 13 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.5691|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 12 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.5691|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 11 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.5691|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 10 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.5691|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 9 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.5691|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 8 
2015-12-16 18:53:42.5691|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_IDLE 
2015-12-16 18:53:42.5842|Info|Sensor_Service.TickData.pollLoop| message :  Num Message To send: 7 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_WRITE_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.5842|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.6001|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.6001|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.6001|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.6001|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:53:42.6001|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
